Aikaleima (dd.mm.yyyy hh:mm);Viikko;Yhteensä;Kevyt ajoneuvo Imatra;Raskas ajoneuvo Imatra;Kevyt ajoneuvo Lpr;Raskas ajoneuvo Lpr
19.07.2021 10:00;29;1280;513;74;605;88
19.07.2021 11:00;29;1433;645;72;642;74
19.07.2021 12:00;29;1624;783;71;689;81
19.07.2021 13:00;29;1680;799;85;726;70
19.07.2021 14:00;29;1715;899;61;694;61
19.07.2021 15:00;29;2022;1048;73;830;71
19.07.2021 16:00;29;1815;949;60;729;77
19.07.2021 17:00;29;1474;755;63;587;69
19.07.2021 18:00;29;1185;585;50;496;54
19.07.2021 19:00;29;828;425;37;322;44
19.07.2021 20:00;29;718;338;33;303;44
19.07.2021 21:00;29;488;220;27;208;33
19.07.2021 22:00;29;354;141;29;146;38
19.07.2021 23:00;29;179;70;18;69;22
20.07.2021 00:00;29;116;36;14;43;23
20.07.2021 01:00;29;88;29;19;25;15
20.07.2021 02:00;29;73;18;19;16;20
20.07.2021 03:00;29;70;11;20;20;19
20.07.2021 04:00;29;114;36;23;33;22
20.07.2021 05:00;29;330;156;20;126;28
20.07.2021 06:00;29;1014;553;49;364;48
20.07.2021 07:00;29;1018;447;54;455;62
20.07.2021 08:00;29;890;343;64;395;88
20.07.2021 09:00;29;1085;430;69;512;74
20.07.2021 10:00;29;1202;510;66;538;88
20.07.2021 11:00;29;1410;649;78;610;73
20.07.2021 12:00;29;1478;692;78;640;68
20.07.2021 13:00;29;1555;766;73;646;70
20.07.2021 14:00;29;1584;758;57;709;60
20.07.2021 15:00;29;1918;986;65;794;73
20.07.2021 16:00;29;1846;922;69;776;79
20.07.2021 17:00;29;1456;711;66;610;69
20.07.2021 18:00;29;1133;569;50;451;63
20.07.2021 19:00;29;848;399;47;354;48
20.07.2021 20:00;29;641;307;32;268;34
20.07.2021 21:00;29;473;226;24;193;30
20.07.2021 22:00;29;327;121;31;155;20
20.07.2021 23:00;29;180;63;19;77;21
21.07.2021 00:00;29;120;47;15;39;19
21.07.2021 01:00;29;80;26;15;26;13
21.07.2021 02:00;29;62;12;20;16;14
21.07.2021 03:00;29;72;21;18;20;13
21.07.2021 04:00;29;116;38;20;31;27
21.07.2021 05:00;29;355;157;37;120;41
21.07.2021 06:00;29;1017;540;54;375;48
21.07.2021 07:00;29;983;430;51;441;61
21.07.2021 08:00;29;800;340;62;335;63
21.07.2021 09:00;29;1089;441;72;504;72
21.07.2021 10:00;29;1233;526;68;564;75
21.07.2021 11:00;29;1465;671;81;637;76
21.07.2021 12:00;29;1495;694;73;662;66
21.07.2021 13:00;29;1622;791;65;671;95
21.07.2021 14:00;29;1677;816;82;703;76
21.07.2021 15:00;29;1948;990;58;830;70
21.07.2021 16:00;29;1883;964;66;774;79
21.07.2021 17:00;29;1584;789;65;653;77
21.07.2021 18:00;29;1193;609;54;472;58
21.07.2021 19:00;29;942;451;42;396;53
21.07.2021 20:00;29;758;317;33;351;57
21.07.2021 21:00;29;610;267;26;290;27
21.07.2021 22:00;29;372;149;26;171;26
21.07.2021 23:00;29;183;64;13;81;25
22.07.2021 00:00;29;137;49;14;53;21
22.07.2021 01:00;29;80;23;29;18;10
22.07.2021 02:00;29;60;19;11;15;15
22.07.2021 03:00;29;50;14;16;14;6
22.07.2021 04:00;29;123;41;26;35;21
22.07.2021 05:00;29;354;151;39;127;37
22.07.2021 06:00;29;993;517;48;383;45
22.07.2021 07:00;29;983;434;63;414;72
22.07.2021 08:00;29;864;340;56;399;69
22.07.2021 09:00;29;1040;451;53;473;63
22.07.2021 10:00;29;1239;488;72;593;86
22.07.2021 11:00;29;1472;665;68;670;69
22.07.2021 12:00;29;1616;747;68;732;69
22.07.2021 13:00;29;1633;753;78;704;98
22.07.2021 14:00;29;1769;831;71;777;90
22.07.2021 15:00;29;2059;1039;67;874;79
22.07.2021 16:00;29;1965;959;58;866;82
22.07.2021 17:00;29;1627;794;73;692;68
22.07.2021 18:00;29;1267;669;60;475;63
22.07.2021 19:00;29;980;479;36;411;54
22.07.2021 20:00;29;750;355;41;310;44
22.07.2021 21:00;29;617;300;35;253;29
22.07.2021 22:00;29;404;174;23;177;30
22.07.2021 23:00;29;174;73;14;71;16
23.07.2021 00:00;29;131;49;20;48;14
23.07.2021 01:00;29;75;21;14;24;16
23.07.2021 02:00;29;76;21;19;19;17
23.07.2021 03:00;29;72;22;20;14;16
23.07.2021 04:00;29;109;37;19;34;19
23.07.2021 05:00;29;349;159;36;125;29
23.07.2021 06:00;29;929;491;43;331;64
23.07.2021 07:00;29;942;398;63;408;73
23.07.2021 08:00;29;847;329;57;386;75
23.07.2021 09:00;29;1042;422;72;480;68
23.07.2021 10:00;29;1297;551;64;602;80
23.07.2021 11:00;29;1555;696;63;729;67
23.07.2021 12:00;29;1793;807;81;838;67
23.07.2021 13:00;29;1883;893;79;827;84
23.07.2021 14:00;29;1933;936;64;859;74
23.07.2021 15:00;29;2155;1059;54;966;76
23.07.2021 16:00;29;1909;1019;53;755;82
23.07.2021 17:00;29;1593;892;63;590;48
23.07.2021 18:00;29;1329;756;45;478;50
23.07.2021 19:00;29;1040;591;35;373;41
23.07.2021 20:00;29;799;402;32;318;47
23.07.2021 21:00;29;615;299;33;264;19
23.07.2021 22:00;29;408;200;16;173;19
23.07.2021 23:00;29;283;140;10;111;22
24.07.2021 00:00;29;283;149;13;108;13
24.07.2021 01:00;29;154;82;11;55;6
24.07.2021 02:00;29;124;45;16;52;11
24.07.2021 03:00;29;81;34;7;27;13
24.07.2021 04:00;29;83;32;12;29;10
24.07.2021 05:00;29;170;82;19;59;10
24.07.2021 06:00;29;236;108;15;99;14
24.07.2021 07:00;29;358;140;15;176;27
24.07.2021 08:00;29;504;199;15;262;28
24.07.2021 09:00;29;786;346;19;390;31
24.07.2021 10:00;29;1062;472;19;537;34
24.07.2021 11:00;29;1327;655;24;618;30
24.07.2021 12:00;29;1438;667;25;695;51
24.07.2021 13:00;29;1490;753;21;675;41
24.07.2021 14:00;29;1460;742;20;654;44
24.07.2021 15:00;29;1290;685;13;554;38
24.07.2021 16:00;29;1248;689;31;490;38
24.07.2021 17:00;29;1082;577;19;452;34
24.07.2021 18:00;29;946;469;9;426;42
24.07.2021 19:00;29;863;387;11;412;53
24.07.2021 20:00;29;688;315;17;329;27
24.07.2021 21:00;29;516;260;5;238;13
24.07.2021 22:00;29;373;188;8;157;20
24.07.2021 23:00;29;295;162;8;114;11
25.07.2021 00:00;29;309;208;3;91;7
25.07.2021 01:00;29;150;78;2;67;3
25.07.2021 02:00;29;121;60;7;50;4
25.07.2021 03:00;29;114;57;8;43;6
25.07.2021 04:00;29;80;36;8;32;4
25.07.2021 05:00;29;111;54;4;48;5
25.07.2021 06:00;29;171;92;2;70;7
25.07.2021 07:00;29;227;94;7;110;16
25.07.2021 08:00;29;330;118;5;191;16
25.07.2021 09:00;29;529;210;12;288;19
25.07.2021 10:00;29;811;314;19;439;39
25.07.2021 11:00;29;1157;510;19;592;36
25.07.2021 12:00;29;1457;642;15;755;45
25.07.2021 13:00;29;1465;680;19;713;53
25.07.2021 14:00;29;1551;720;22;771;38
25.07.2021 15:00;29;1543;708;20;774;41
25.07.2021 16:00;29;1505;692;15;744;54
25.07.2021 17:00;29;1412;633;19;687;73
25.07.2021 18:00;29;1226;542;21;614;49
25.07.2021 19:00;29;964;415;22;492;35
25.07.2021 20:00;29;781;352;15;371;43
25.07.2021 21:00;29;560;268;18;243;31
25.07.2021 22:00;29;344;154;6;162;22
25.07.2021 23:00;29;146;71;7;62;6
26.07.2021 00:00;30;93;34;14;30;15
26.07.2021 01:00;30;71;27;12;20;12
26.07.2021 02:00;30;56;15;12;18;11
26.07.2021 03:00;30;77;21;8;25;23
26.07.2021 04:00;30;109;33;16;41;19
26.07.2021 05:00;30;372;179;24;139;30
26.07.2021 06:00;30;1040;526;54;399;61
26.07.2021 07:00;30;1051;468;51;468;64
26.07.2021 08:00;30;911;367;80;404;60
26.07.2021 09:00;30;1034;446;67;438;83
26.07.2021 10:00;30;1147;474;72;517;84
26.07.2021 11:00;30;1384;646;66;592;80
26.07.2021 12:00;30;1498;721;80;636;61
26.07.2021 13:00;30;1507;734;89;602;82
26.07.2021 14:00;30;1671;897;86;609;79
26.07.2021 15:00;30;1941;1021;80;753;87
26.07.2021 16:00;30;1710;880;78;683;69
26.07.2021 17:00;30;1379;711;56;534;78
26.07.2021 18:00;30;1205;556;54;524;71
26.07.2021 19:00;30;921;431;50;393;47
26.07.2021 20:00;30;745;360;42;283;60
26.07.2021 21:00;30;460;210;26;193;31
26.07.2021 22:00;30;302;130;13;140;19
26.07.2021 23:00;30;196;82;14;75;25
27.07.2021 00:00;30;105;45;15;37;8
27.07.2021 01:00;30;87;26;13;27;21
27.07.2021 02:00;30;77;19;19;19;20
27.07.2021 03:00;30;68;25;10;9;24
27.07.2021 04:00;30;94;26;16;29;23
27.07.2021 05:00;30;354;177;25;120;32
27.07.2021 06:00;30;976;513;46;371;46
27.07.2021 07:00;30;1019;484;53;417;65
27.07.2021 08:00;30;899;390;57;387;65
27.07.2021 09:00;30;987;410;67;446;64
27.07.2021 10:00;30;1110;522;64;451;73
27.07.2021 11:00;30;1308;597;62;580;69
27.07.2021 12:00;30;1323;597;69;602;55
27.07.2021 13:00;30;1410;683;72;571;84
27.07.2021 14:00;30;1557;760;74;651;72
27.07.2021 15:00;30;1722;890;43;703;86
27.07.2021 16:00;30;1704;857;51;715;81
27.07.2021 17:00;30;1358;725;55;494;84
27.07.2021 18:00;30;1112;541;39;464;68
27.07.2021 19:00;30;867;367;37;421;42
27.07.2021 20:00;30;761;343;41;331;46
27.07.2021 21:00;30;634;240;24;334;36
27.07.2021 22:00;30;364;138;17;180;29
27.07.2021 23:00;30;185;81;20;62;22
28.07.2021 00:00;30;112;45;16;34;17
28.07.2021 01:00;30;70;25;12;18;15
28.07.2021 02:00;30;58;17;18;11;12
28.07.2021 03:00;30;57;16;13;14;14
28.07.2021 04:00;30;101;33;19;28;21
28.07.2021 05:00;30;345;171;31;113;30
28.07.2021 06:00;30;989;501;57;382;49
28.07.2021 07:00;30;990;417;68;436;69
28.07.2021 08:00;30;919;366;66;412;75
28.07.2021 09:00;30;1059;427;71;480;81
28.07.2021 10:00;30;1174;526;64;496;88
28.07.2021 11:00;30;1385;629;79;605;72
28.07.2021 12:00;30;1493;622;61;724;86
28.07.2021 13:00;30;1513;707;72;660;74
28.07.2021 14:00;30;1603;710;73;726;94
28.07.2021 15:00;30;1897;913;70;835;79
28.07.2021 16:00;30;1852;892;52;826;82
28.07.2021 17:00;30;1453;685;55;652;61
28.07.2021 18:00;30;1121;536;49;479;57
28.07.2021 19:00;30;876;367;44;417;48
28.07.2021 20:00;30;687;300;32;306;49
28.07.2021 21:00;30;494;205;22;231;36
28.07.2021 22:00;30;347;143;21;166;17
28.07.2021 23:00;30;178;68;16;80;14
29.07.2021 00:00;30;123;41;20;45;17
29.07.2021 01:00;30;73;19;16;21;17
29.07.2021 02:00;30;62;18;15;14;15
29.07.2021 03:00;30;69;15;21;17;16
29.07.2021 04:00;30;92;31;15;30;16
29.07.2021 05:00;30;360;177;35;124;24
29.07.2021 06:00;30;926;486;47;348;45
29.07.2021 07:00;30;999;424;74;427;74
29.07.2021 08:00;30;853;324;70;379;80
29.07.2021 09:00;30;986;373;67;480;66
29.07.2021 10:00;30;1160;437;66;581;76
29.07.2021 11:00;30;1401;566;67;692;76
29.07.2021 12:00;30;1505;654;84;706;61
29.07.2021 13:00;30;1636;727;65;766;78
29.07.2021 14:00;30;1681;746;69;778;88
29.07.2021 15:00;30;2016;965;65;911;75
29.07.2021 16:00;30;1791;857;63;790;81
29.07.2021 17:00;30;1502;760;54;624;64
29.07.2021 18:00;30;1227;636;35;504;52
29.07.2021 19:00;30;911;429;34;381;67
29.07.2021 20:00;30;672;309;31;299;33
29.07.2021 21:00;30;571;268;22;247;34
29.07.2021 22:00;30;380;164;32;160;24
29.07.2021 23:00;30;181;72;18;65;26
30.07.2021 00:00;30;112;41;17;37;17
30.07.2021 01:00;30;74;28;13;20;13
30.07.2021 02:00;30;62;14;17;17;14
30.07.2021 03:00;30;83;19;19;25;20
30.07.2021 04:00;30;113;36;16;29;32
30.07.2021 05:00;30;345;175;29;106;35
30.07.2021 06:00;30;916;471;47;360;38
30.07.2021 07:00;30;891;381;63;400;47
30.07.2021 08:00;30;812;309;57;382;64
30.07.2021 09:00;30;988;348;71;497;72
30.07.2021 10:00;30;1314;539;80;614;81
30.07.2021 11:00;30;1502;656;65;709;72
30.07.2021 12:00;30;1567;727;70;701;69
30.07.2021 13:00;30;1705;790;65;775;75
30.07.2021 14:00;30;1866;921;61;818;66
30.07.2021 15:00;30;1997;1005;59;874;59
30.07.2021 16:00;30;1881;995;47;794;45
30.07.2021 17:00;30;1583;854;44;633;52
30.07.2021 18:00;30;1293;705;46;491;51
30.07.2021 19:00;30;896;466;29;354;47
30.07.2021 20:00;30;771;392;31;312;36
30.07.2021 21:00;30;582;295;27;237;23
30.07.2021 22:00;30;386;178;22;162;24
30.07.2021 23:00;30;225;87;11;108;19
31.07.2021 00:00;30;147;71;7;64;5
31.07.2021 01:00;30;114;48;12;48;6
31.07.2021 02:00;30;90;33;17;33;7
31.07.2021 03:00;30;69;15;18;31;5
31.07.2021 04:00;30;88;29;9;38;12
31.07.2021 05:00;30;135;66;14;42;13
31.07.2021 06:00;30;239;112;9;100;18
31.07.2021 07:00;30;292;125;4;147;16
31.07.2021 08:00;30;494;206;24;236;28
31.07.2021 09:00;30;864;399;19;420;26
31.07.2021 10:00;30;1050;413;20;579;38
31.07.2021 11:00;30;1296;593;24;642;37
31.07.2021 12:00;30;1494;692;14;743;45
31.07.2021 13:00;30;1496;735;28;690;43
31.07.2021 14:00;30;1394;693;20;635;46
31.07.2021 15:00;30;1339;680;19;590;50
31.07.2021 16:00;30;1262;663;19;543;37
31.07.2021 17:00;30;1147;621;10;482;34
31.07.2021 18:00;30;972;509;19;415;29
31.07.2021 19:00;30;773;354;17;377;25
31.07.2021 20:00;30;625;299;17;289;20
31.07.2021 21:00;30;498;229;10;243;16
31.07.2021 22:00;30;403;188;4;203;8
31.07.2021 23:00;30;269;142;5;108;14
01.08.2021 00:00;30;251;132;5;106;8
01.08.2021 01:00;30;142;78;3;55;6
01.08.2021 02:00;30;122;48;1;66;7
01.08.2021 03:00;30;88;37;5;38;8
01.08.2021 04:00;30;63;25;4;30;4
01.08.2021 05:00;30;115;57;4;43;11
01.08.2021 06:00;30;165;80;7;70;8
01.08.2021 07:00;30;204;92;3;96;13
01.08.2021 08:00;30;316;136;9;156;15
01.08.2021 09:00;30;531;244;13;251;23
01.08.2021 10:00;30;766;303;14;409;40
01.08.2021 11:00;30;1103;409;16;653;25
01.08.2021 12:00;30;1409;543;31;805;30
01.08.2021 13:00;30;1381;623;23;700;35
01.08.2021 14:00;30;1522;674;23;786;39
01.08.2021 15:00;30;1553;736;21;758;38
01.08.2021 16:00;30;1545;686;20;798;41
01.08.2021 17:00;30;1320;542;16;717;45
01.08.2021 18:00;30;1143;491;18;588;46
01.08.2021 19:00;30;945;413;20;469;43
01.08.2021 20:00;30;717;316;15;350;36
01.08.2021 21:00;30;509;232;15;229;33
01.08.2021 22:00;30;331;157;18;131;25
01.08.2021 23:00;30;206;82;19;89;16
02.08.2021 00:00;31;93;39;12;26;16
02.08.2021 01:00;31;59;21;10;15;13
02.08.2021 02:00;31;69;16;8;25;20
02.08.2021 03:00;31;68;18;21;17;12
02.08.2021 04:00;31;136;35;26;45;30
02.08.2021 05:00;31;324;138;27;123;36
02.08.2021 06:00;31;1130;575;50;447;58
02.08.2021 07:00;31;1189;525;67;528;69
02.08.2021 08:00;31;993;378;65;483;67
02.08.2021 09:00;31;1019;422;68;473;56
02.08.2021 10:00;31;1235;496;74;577;88
02.08.2021 11:00;31;1297;571;67;597;62
02.08.2021 12:00;31;1357;668;77;541;71
02.08.2021 13:00;31;1409;682;77;561;89
02.08.2021 14:00;31;1531;764;80;628;59
02.08.2021 15:00;31;1947;951;86;833;77
02.08.2021 16:00;31;1838;944;63;750;81
02.08.2021 17:00;31;1352;711;62;510;69
02.08.2021 18:00;31;1010;483;46;406;75
02.08.2021 19:00;31;825;395;34;345;51
02.08.2021 20:00;31;670;298;42;274;56
02.08.2021 21:00;31;489;232;22;194;41
02.08.2021 22:00;31;286;108;22;125;31
02.08.2021 23:00;31;164;62;20;59;23
03.08.2021 00:00;31;119;47;18;38;16
03.08.2021 01:00;31;65;25;11;18;11
03.08.2021 02:00;31;52;16;15;9;12
03.08.2021 03:00;31;65;12;20;17;16
03.08.2021 04:00;31;111;38;22;29;22
03.08.2021 05:00;31;339;138;28;133;40
03.08.2021 06:00;31;1045;529;58;415;43
03.08.2021 07:00;31;1089;458;69;497;65
03.08.2021 08:00;31;980;396;62;435;87
03.08.2021 09:00;31;1000;409;63;456;72
03.08.2021 10:00;31;1111;430;68;540;73
03.08.2021 11:00;31;1251;558;66;558;69
03.08.2021 12:00;31;1313;560;88;592;73
03.08.2021 13:00;31;1456;706;68;617;65
03.08.2021 14:00;31;1474;707;74;630;63
03.08.2021 15:00;31;1900;933;63;826;78
03.08.2021 16:00;31;1820;913;60;772;75
03.08.2021 17:00;31;1440;716;62;606;56
03.08.2021 18:00;31;1113;561;37;454;61
03.08.2021 19:00;31;881;402;50;387;42
03.08.2021 20:00;31;612;285;34;240;53
03.08.2021 21:00;31;486;239;29;185;33
03.08.2021 22:00;31;342;142;24;143;33
03.08.2021 23:00;31;148;60;14;58;16
04.08.2021 00:00;31;118;47;16;35;20
04.08.2021 01:00;31;79;28;15;20;16
04.08.2021 02:00;31;76;15;27;21;13
04.08.2021 03:00;31;89;16;20;21;32
04.08.2021 04:00;31;135;36;35;30;34
04.08.2021 05:00;31;332;139;26;121;46
04.08.2021 06:00;31;1092;554;60;431;47
04.08.2021 07:00;31;1099;471;66;505;57
04.08.2021 08:00;31;1016;436;64;448;68
04.08.2021 09:00;31;1086;448;80;480;78
04.08.2021 10:00;31;1178;483;70;551;74
04.08.2021 11:00;31;1389;639;81;613;56
04.08.2021 12:00;31;1417;652;78;619;68
04.08.2021 13:00;31;1423;660;85;593;85
04.08.2021 14:00;31;1547;780;63;615;89
04.08.2021 15:00;31;1826;910;52;790;74
04.08.2021 16:00;31;1947;1015;78;784;70
04.08.2021 17:00;31;1424;758;63;547;56
04.08.2021 18:00;31;1069;532;44;426;67
04.08.2021 19:00;31;930;447;48;381;54
04.08.2021 20:00;31;735;342;31;312;50
04.08.2021 21:00;31;526;238;30;228;30
04.08.2021 22:00;31;331;126;19;158;28
04.08.2021 23:00;31;216;86;18;90;22
05.08.2021 00:00;31;128;45;22;44;17
05.08.2021 01:00;31;106;33;27;27;19
05.08.2021 02:00;31;82;25;20;17;20
05.08.2021 03:00;31;76;19;16;23;18
05.08.2021 04:00;31;124;42;21;28;33
05.08.2021 05:00;31;317;130;31;114;42
05.08.2021 06:00;31;1037;536;45;401;55
05.08.2021 07:00;31;1115;491;65;498;61
05.08.2021 08:00;31;939;361;68;437;73
05.08.2021 09:00;31;1059;461;66;474;58
05.08.2021 10:00;31;1207;528;89;517;73
05.08.2021 11:00;31;1325;586;62;606;71
05.08.2021 12:00;31;1406;676;73;589;68
05.08.2021 13:00;31;1476;708;65;627;76
05.08.2021 14:00;31;1563;774;67;640;82
05.08.2021 15:00;31;1906;918;73;848;67
05.08.2021 16:00;31;1904;960;67;808;69
05.08.2021 17:00;31;1513;780;54;618;61
05.08.2021 18:00;31;1158;571;50;477;60
05.08.2021 19:00;31;934;479;34;379;42
05.08.2021 20:00;31;822;403;42;332;45
05.08.2021 21:00;31;554;277;29;222;26
05.08.2021 22:00;31;367;140;27;178;22
05.08.2021 23:00;31;179;83;13;68;15
06.08.2021 00:00;31;119;47;19;39;14
06.08.2021 01:00;31;92;28;19;26;19
06.08.2021 02:00;31;79;18;21;21;19
06.08.2021 03:00;31;72;17;16;21;18
06.08.2021 04:00;31;114;34;23;33;24
06.08.2021 05:00;31;326;137;33;123;33
06.08.2021 06:00;31;970;480;47;395;48
06.08.2021 07:00;31;1001;413;64;463;61
06.08.2021 08:00;31;875;345;71;390;69
06.08.2021 09:00;31;1024;406;51;492;75
06.08.2021 10:00;31;1206;489;77;574;66
06.08.2021 11:00;31;1333;575;60;624;74
06.08.2021 12:00;31;1476;686;80;654;56
06.08.2021 13:00;31;1638;808;67;698;65
06.08.2021 14:00;31;1852;920;63;795;74
06.08.2021 15:00;31;2058;1073;58;862;65
06.08.2021 16:00;31;1874;999;53;761;61
06.08.2021 17:00;31;1551;855;63;579;54
06.08.2021 18:00;31;1282;717;37;476;52
06.08.2021 19:00;31;1040;559;37;395;49
06.08.2021 20:00;31;782;414;33;298;37
06.08.2021 21:00;31;568;272;26;240;30
06.08.2021 22:00;31;381;158;19;185;19
06.08.2021 23:00;31;243;119;11;92;21
07.08.2021 00:00;31;190;95;9;73;13
07.08.2021 01:00;31;156;67;13;64;12
07.08.2021 02:00;31;109;42;12;47;8
07.08.2021 03:00;31;91;34;6;44;7
07.08.2021 04:00;31;75;22;12;34;7
07.08.2021 05:00;31;164;82;18;56;8
07.08.2021 06:00;31;209;102;5;90;12
07.08.2021 07:00;31;298;125;12;137;24
07.08.2021 08:00;31;526;210;14;268;34
07.08.2021 09:00;31;821;330;16;440;35
07.08.2021 10:00;31;1057;429;23;578;27
07.08.2021 11:00;31;1200;548;25;590;37
07.08.2021 12:00;31;1385;660;19;675;31
07.08.2021 13:00;31;1484;677;21;749;37
07.08.2021 14:00;31;1335;665;22;625;23
07.08.2021 15:00;31;1261;657;16;559;29
07.08.2021 16:00;31;1171;640;12;494;25
07.08.2021 17:00;31;995;529;8;432;26
07.08.2021 18:00;31;863;413;14;408;28
07.08.2021 19:00;31;633;254;14;337;28
07.08.2021 20:00;31;481;215;5;235;26
07.08.2021 21:00;31;374;179;4;177;14
07.08.2021 22:00;31;266;132;6;117;11
07.08.2021 23:00;31;204;112;6;79;7
08.08.2021 00:00;31;183;96;4;80;3
08.08.2021 01:00;31;152;77;3;65;7
08.08.2021 02:00;31;80;27;5;44;4
08.08.2021 03:00;31;73;24;2;38;9
08.08.2021 04:00;31;63;25;3;25;10
08.08.2021 05:00;31;111;56;7;45;3
08.08.2021 06:00;31;161;86;4;62;9
08.08.2021 07:00;31;233;128;8;85;12
08.08.2021 08:00;31;286;127;8;136;15
08.08.2021 09:00;31;451;183;10;231;27
08.08.2021 10:00;31;770;322;13;407;28
08.08.2021 11:00;31;1062;445;14;566;37
08.08.2021 12:00;31;1383;568;16;752;47
08.08.2021 13:00;31;1473;613;15;807;38
08.08.2021 14:00;31;1452;608;20;784;40
08.08.2021 15:00;31;1578;681;13;841;43
08.08.2021 16:00;31;1468;588;14;799;67
08.08.2021 17:00;31;1369;539;14;746;70
08.08.2021 18:00;31;1097;480;16;552;49
08.08.2021 19:00;31;950;386;19;507;38
08.08.2021 20:00;31;703;305;21;335;42
08.08.2021 21:00;31;504;217;14;253;20
08.08.2021 22:00;31;312;130;14;143;25
08.08.2021 23:00;31;150;58;11;58;23
09.08.2021 00:00;32;106;38;12;36;20
09.08.2021 01:00;32;60;19;12;24;5
09.08.2021 02:00;32;67;16;14;17;20
09.08.2021 03:00;32;80;17;14;17;32
09.08.2021 04:00;32;123;34;14;47;28
09.08.2021 05:00;32;349;154;32;136;27
09.08.2021 06:00;32;1093;551;49;449;44
09.08.2021 07:00;32;1245;549;64;568;64
09.08.2021 08:00;32;1096;467;61;486;82
09.08.2021 09:00;32;1008;398;70;471;69
09.08.2021 10:00;32;1108;441;80;509;78
09.08.2021 11:00;32;1258;578;64;542;74
09.08.2021 12:00;32;1318;603;78;572;65
09.08.2021 13:00;32;1423;654;88;593;88
09.08.2021 14:00;32;1449;689;77;602;81
09.08.2021 15:00;32;1856;917;76;782;81
09.08.2021 16:00;32;1845;908;80;781;76
09.08.2021 17:00;32;1388;692;70;559;67
09.08.2021 18:00;32;1054;494;55;427;78
09.08.2021 19:00;32;859;423;42;342;52
09.08.2021 20:00;32;643;292;41;262;48
09.08.2021 21:00;32;496;217;48;193;38
09.08.2021 22:00;32;254;107;22;99;26
09.08.2021 23:00;32;181;73;16;61;31
10.08.2021 00:00;32;84;26;18;23;17
10.08.2021 01:00;32;64;19;10;19;16
10.08.2021 02:00;32;67;15;21;16;15
10.08.2021 03:00;32;75;17;15;15;28
10.08.2021 04:00;32;117;37;21;41;18
10.08.2021 05:00;32;322;139;37;111;35
10.08.2021 06:00;32;1030;521;46;403;60
10.08.2021 07:00;32;1254;554;80;537;83
10.08.2021 08:00;32;1061;438;74;476;73
10.08.2021 09:00;32;1004;425;68;438;73
10.08.2021 10:00;32;1130;485;95;474;76
10.08.2021 11:00;32;1210;533;56;547;74
10.08.2021 12:00;32;1253;576;71;531;75
10.08.2021 13:00;32;1387;681;72;552;82
10.08.2021 14:00;32;1472;708;80;611;73
10.08.2021 15:00;32;1880;914;72;803;91
10.08.2021 16:00;32;1917;1001;78;764;74
10.08.2021 17:00;32;1389;688;65;570;66
10.08.2021 18:00;32;1082;516;62;444;60
10.08.2021 19:00;32;937;436;48;408;45
10.08.2021 20:00;32;716;288;46;337;45
10.08.2021 21:00;32;482;197;31;216;38
10.08.2021 22:00;32;286;99;22;137;28
10.08.2021 23:00;32;144;63;12;46;23
11.08.2021 00:00;32;83;23;16;26;18
11.08.2021 01:00;32;77;19;19;18;21
11.08.2021 02:00;32;61;13;22;13;13
11.08.2021 03:00;32;58;13;11;16;18
11.08.2021 04:00;32;119;33;24;37;25
11.08.2021 05:00;32;331;130;33;135;33
11.08.2021 06:00;32;1113;557;45;445;66
11.08.2021 07:00;32;1233;553;69;520;91
11.08.2021 08:00;32;1090;438;79;491;82
11.08.2021 09:00;32;1049;433;77;458;81
11.08.2021 10:00;32;1103;459;84;488;72
11.08.2021 11:00;32;1149;502;84;495;68
11.08.2021 12:00;32;1251;584;71;515;81
11.08.2021 13:00;32;1467;724;74;579;90
11.08.2021 14:00;32;1460;706;70;592;92
11.08.2021 15:00;32;1818;831;77;827;83
11.08.2021 16:00;32;1790;933;68;709;80
11.08.2021 17:00;32;1354;693;57;527;77
11.08.2021 18:00;32;1096;545;62;401;88
11.08.2021 19:00;32;807;362;48;354;43
11.08.2021 20:00;32;696;323;50;282;41
11.08.2021 21:00;32;511;204;25;245;37
11.08.2021 22:00;32;290;109;21;135;25
11.08.2021 23:00;32;149;58;21;48;22
12.08.2021 00:00;32;98;28;11;37;22
12.08.2021 01:00;32;81;23;17;19;22
12.08.2021 02:00;32;59;10;23;13;13
12.08.2021 03:00;32;66;15;18;14;19
12.08.2021 04:00;32;116;36;25;34;21
12.08.2021 05:00;32;364;148;45;131;40
12.08.2021 06:00;32;1095;552;64;431;48
